date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,top_positive_drivers,top_negative_drivers,market_interpretation_ko,structured_score,structured_confidence,structured_coverage,structured_raw_state,structured_display_state,event_overlay_score,event_overlay_confidence,event_count,overlay_applied,final_score,final_confidence,final_state,final_display_state,merge_engine_version
2022-01-04,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"GLD 20d return (+0.0630, z=+0.84)","SPY 60d return (-0.2416, z=+1.61) | USO 20d return (-0.0707, z=+0.94)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,35.541471,58.867015,0.916667,OFF,OFF,,,0,N,35.541471,58.867015,OFF,OFF,phase6_final_market_state_v1
2022-01-04,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,,"Korea financials basket 20d return (-0.1410, z=+1.41) | Korea construction basket 20d return (-0.0657, z=+0.88) | KOSPI 200 20d return (-0.0304, z=+0.61)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",35.15349,42.870872,0.65,OFF,OFF,,,0,N,35.15349,42.870872,OFF,OFF,phase6_final_market_state_v1
2022-01-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.3500, z=-2.28) | QQQ 20d return (+0.1516, z=-1.52) | TLT minus SHY 20d return (+0.1500, z=-2.30)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,82.545246,85.823378,1.0,STRESS,STRESS,,,0,N,82.545246,85.823378,STRESS,STRESS,phase6_final_market_state_v1
2022-01-05,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.1598, z=-1.60) | HYG 5d return (+0.1500, z=-2.53) | QQQ 5d return (+0.1500, z=-2.61)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,74.215684,71.13699,0.916667,ACTIVE,ACTIVE,,,0,N,74.215684,71.13699,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"SOXX 20d return (+0.1487, z=-1.19) | AI leaders basket 20d return (+0.1268, z=-1.69) | SOXX minus SPY 20d return (+0.1182, z=-1.18)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",67.698242,71.995618,1.0,ACTIVE,ACTIVE,,,0,N,67.698242,71.995618,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"FXI 20d return (+0.1585, z=-1.06) | SOXX 20d return (+0.1190, z=-1.19) | USD/KRW 20d return (+0.0614, z=+0.82)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,67.215183,60.811243,0.916667,ACTIVE,ACTIVE,,,0,N,67.215183,60.811243,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.1332, z=+1.78) | SPY 5d return (+0.0799, z=-1.60) | USD/KRW 20d return (+0.0409, z=+0.82)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",66.996354,57.664891,0.95,ACTIVE,ACTIVE,,,0,N,66.996354,57.664891,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2107, z=+1.40) | USD/KRW 20d return (+0.1023, z=+0.82) | FXI 20d return (+0.0792, z=-1.06)",,달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,65.336181,63.751009,0.956522,ACTIVE,ACTIVE,,,0,N,65.336181,63.751009,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.2000, z=-2.28) | USO 20d return (+0.0922, z=+0.61)","TIP 20d return (-0.1381, z=-1.84)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,62.774112,70.390267,1.0,ACTIVE,ACTIVE,,,0,N,62.774112,70.390267,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-05,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"GLD 20d return (+0.0464, z=+0.62)","SPY 60d return (-0.1664, z=+1.11) | USO 20d return (-0.0461, z=+0.61)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,40.637098,51.602135,0.916667,OFF,OFF,,,0,N,40.637098,51.602135,OFF,OFF,phase6_final_market_state_v1
2022-01-05,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"USD/KRW 20d return (+0.0409, z=+0.82)","Korea financials basket 20d return (-0.1512, z=+1.51) | Korea construction basket 20d return (-0.0637, z=+0.85)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",37.287717,42.482357,0.65,OFF,OFF,,,0,N,37.287717,42.482357,OFF,OFF,phase6_final_market_state_v1
2022-01-05,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"QQQ 20d return (-0.1895, z=-1.52) | TLT 20d return (-0.1500, z=-2.28) | SPY 20d return (-0.0810, z=-0.54)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,29.426754,63.608041,0.869565,OFF,OFF,,,0,N,29.426754,63.608041,OFF,OFF,phase6_final_market_state_v1
2022-01-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.2737, z=-1.56) | QQQ 20d return (+0.1626, z=-1.63) | TLT minus SHY 20d return (+0.1152, z=-1.54)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,80.691872,79.892363,1.0,STRESS,STRESS,,,0,N,80.691872,79.892363,STRESS,STRESS,phase6_final_market_state_v1
2022-01-06,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2248, z=+1.50) | USD/KRW 20d return (+0.1692, z=+1.35) | FXI 20d return (+0.0609, z=-0.81)",,달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,72.112531,66.970598,0.956522,ACTIVE,ACTIVE,,,0,N,72.112531,66.970598,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"HYG 5d return (+0.1500, z=-2.36) | QQQ 5d return (+0.1500, z=-2.43) | SPY 5d return (+0.1462, z=-1.46)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,70.750994,73.22936,0.916667,ACTIVE,ACTIVE,,,0,N,70.750994,73.22936,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"FXI 20d return (+0.1218, z=-0.81) | USD/KRW 20d return (+0.1015, z=+1.35) | SOXX 20d return (+0.0935, z=-0.94)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,69.101232,59.804492,0.916667,ACTIVE,ACTIVE,,,0,N,69.101232,59.804492,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"AI leaders basket 20d return (+0.1216, z=-1.62) | SOXX 20d return (+0.1169, z=-0.94) | SOXX minus SPY 20d return (+0.0785, z=-0.78)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",66.930601,66.793805,1.0,ACTIVE,ACTIVE,,,0,N,66.930601,66.793805,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.1328, z=+1.77) | SPY 5d return (+0.0731, z=-1.46) | USD/KRW 20d return (+0.0677, z=+1.35)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",66.716615,65.034176,0.95,ACTIVE,ACTIVE,,,0,N,66.716615,65.034176,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.1564, z=-1.56) | USO 20d return (+0.1118, z=+0.75)","TIP 20d return (-0.1500, z=-2.07)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,61.797675,70.520847,1.0,ACTIVE,ACTIVE,,,0,N,61.797675,70.520847,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-06,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"USD/KRW 20d return (+0.0677, z=+1.35)","Korea financials basket 20d return (-0.1008, z=+1.01) | Korea construction basket 20d return (-0.0522, z=+0.70)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",47.39159,42.323496,0.65,WATCH,PROVISIONAL,,,0,N,47.39159,42.323496,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-01-06,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,,"SPY 60d return (-0.1736, z=+1.16) | TLT 60d return (-0.0705, z=-0.56) | USO 20d return (-0.0559, z=+0.75)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,35.371395,54.21264,0.916667,OFF,OFF,,,0,N,35.371395,54.21264,OFF,OFF,phase6_final_market_state_v1
2022-01-06,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"QQQ 20d return (-0.2033, z=-1.63) | TLT 20d return (-0.1173, z=-1.56) | USD/KRW 20d return (-0.1015, z=+1.35)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,25.432396,63.746757,0.869565,OFF,OFF,,,0,N,25.432396,63.746757,OFF,OFF,phase6_final_market_state_v1
2022-01-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.3451, z=-1.97) | QQQ 20d return (+0.1511, z=-1.51) | TLT minus SHY 20d return (+0.1467, z=-1.96)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,81.933994,87.403302,1.0,STRESS,STRESS,,,0,N,81.933994,87.403302,STRESS,STRESS,phase6_final_market_state_v1
2022-01-07,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.1500, z=+2.08) | USO 5d return (+0.0840, z=+0.84) | SPY 5d return (+0.0771, z=-1.54)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",68.830067,68.48894,0.95,ACTIVE,ACTIVE,,,0,N,68.830067,68.48894,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.1972, z=-1.97) | USO 20d return (+0.1584, z=+1.06)","TIP 20d return (-0.1314, z=-1.75)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,68.70866,76.788743,1.0,ACTIVE,ACTIVE,,,0,N,68.70866,76.788743,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.1541, z=-1.54) | HYG 5d return (+0.1500, z=-2.78) | QQQ 5d return (+0.1500, z=-2.61)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,68.596521,72.13543,0.916667,ACTIVE,ACTIVE,,,0,N,68.596521,72.13543,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2602, z=+1.73) | USD/KRW 20d return (+0.1832, z=+1.47)","UUP 20d return (-0.0946, z=-1.26)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,66.426572,70.15074,0.956522,ACTIVE,ACTIVE,,,0,N,66.426572,70.15074,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"SOXX 20d return (+0.1295, z=-1.04) | AI leaders basket 20d return (+0.1174, z=-1.57) | SOXX minus SPY 20d return (+0.0977, z=-0.98)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",66.178504,70.831337,1.0,ACTIVE,ACTIVE,,,0,N,66.178504,70.831337,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"USD/KRW 20d return (+0.1099, z=+1.47) | SOXX 20d return (+0.1036, z=-1.04)","UUP 20d return (-0.0631, z=-1.26)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,60.751085,54.800158,0.916667,ACTIVE,ACTIVE,,,0,N,60.751085,54.800158,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-07,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"USD/KRW 20d return (+0.0733, z=+1.47)","Korea financials basket 20d return (-0.1078, z=+1.08) | Korea construction basket 20d return (-0.0582, z=+0.78)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",42.191066,42.254919,0.65,WATCH,PROVISIONAL,,,0,N,42.191066,42.254919,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-01-07,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,,"SPY 60d return (-0.1278, z=+0.85) | TLT 60d return (-0.1219, z=-0.97) | USO 20d return (-0.0792, z=+1.06)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,36.184367,58.219403,0.916667,OFF,OFF,,,0,N,36.184367,58.219403,OFF,OFF,phase6_final_market_state_v1
2022-01-07,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"QQQ 20d return (-0.1888, z=-1.51) | TLT 20d return (-0.1479, z=-1.97) | USD/KRW 20d return (-0.1099, z=+1.47)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,28.168591,67.435502,0.869565,OFF,OFF,,,0,N,28.168591,67.435502,OFF,OFF,phase6_final_market_state_v1
2022-01-10,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.3116, z=-1.78) | QQQ 20d return (+0.1740, z=-1.74) | TLT minus SHY 20d return (+0.1294, z=-1.73)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,80.295994,82.74706,1.0,STRESS,STRESS,,,0,N,80.295994,82.74706,STRESS,STRESS,phase6_final_market_state_v1
2022-01-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.1979, z=-1.98) | HYG 5d return (+0.1500, z=-2.46) | QQQ 5d return (+0.1500, z=-2.97)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,75.979943,68.946794,0.916667,STRESS,STRESS,,,0,N,75.979943,68.946794,STRESS,STRESS,phase6_final_market_state_v1
2022-01-10,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.1500, z=+2.18) | SPY 5d return (+0.0989, z=-1.98) | USO 5d return (+0.0397, z=+0.40)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",69.366129,60.077387,0.95,ACTIVE,ACTIVE,,,0,N,69.366129,60.077387,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-10,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"SOXX 20d return (+0.1479, z=-1.18) | AI leaders basket 20d return (+0.1340, z=-1.79) | SOXX minus SPY 20d return (+0.0931, z=-0.93)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",68.503841,67.469404,1.0,ACTIVE,ACTIVE,,,0,N,68.503841,67.469404,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-10,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.1780, z=-1.78) | USO 20d return (+0.0992, z=+0.66)","TIP 20d return (-0.1199, z=-1.60)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,65.02028,71.102328,1.0,ACTIVE,ACTIVE,,,0,N,65.02028,71.102328,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-10,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2064, z=+1.38) | USD/KRW 20d return (+0.0821, z=+0.66)","UUP 20d return (-0.0666, z=-0.89)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,62.459429,61.533039,0.956522,ACTIVE,ACTIVE,,,0,N,62.459429,61.533039,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-10,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"SOXX 20d return (+0.1183, z=-1.18) | FXI 20d return (+0.0603, z=-0.40) | USD/KRW 20d return (+0.0493, z=+0.66)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,61.736149,54.527296,0.916667,ACTIVE,ACTIVE,,,0,N,61.736149,54.527296,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-10,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"QQQ 60d return (+0.0534, z=-0.71)","TLT 60d return (-0.1246, z=-1.00) | USO 20d return (-0.0496, z=+0.66)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,43.098073,53.363056,0.916667,OFF,OFF,,,0,N,43.098073,53.363056,OFF,OFF,phase6_final_market_state_v1
2022-01-10,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"KOSPI 200 20d return (+0.0414, z=-0.83)","Korea financials basket 20d return (-0.1851, z=+1.85) | Korea construction basket 20d return (-0.0639, z=+0.85)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",35.560726,46.168678,0.65,OFF,OFF,,,0,N,35.560726,46.168678,OFF,OFF,phase6_final_market_state_v1
2022-01-10,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"QQQ 20d return (-0.2175, z=-1.74) | SPY 20d return (-0.1447, z=-0.96) | TLT 20d return (-0.1335, z=-1.78)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,26.077978,66.692401,0.869565,OFF,OFF,,,0,N,26.077978,66.692401,OFF,OFF,phase6_final_market_state_v1
2022-01-11,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.3500, z=-2.02) | TLT minus SHY 20d return (+0.1471, z=-1.96)","UUP 20d return (-0.1179, z=-1.57)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,74.869089,81.156636,1.0,STRESS,STRESS,,,0,N,74.869089,81.156636,STRESS,STRESS,phase6_final_market_state_v1
2022-01-11,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.2000, z=-2.02) | USO 20d return (+0.1939, z=+1.29) | DBC 20d return (+0.1112, z=+1.11)",,성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,74.581147,77.720631,1.0,ACTIVE,ACTIVE,,,0,N,74.581147,77.720631,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-11,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.1500, z=+2.17) | USO 5d return (+0.0926, z=+0.93) | SPY 5d return (+0.0674, z=-1.35)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",70.642687,62.293992,0.95,ACTIVE,ACTIVE,,,0,N,70.642687,62.293992,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-01-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.1348, z=-1.35) | QQQ 5d return (+0.1185, z=-1.58) | HYG 5d return (+0.0765, z=-1.02)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,67.35924,57.793417,0.916667,STRESS,STRESS,,,0,N,67.35924,57.793417,STRESS,STRESS,phase6_final_market_state_v1
