date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,top_positive_drivers,top_negative_drivers,market_interpretation_ko,structured_score,structured_confidence,structured_coverage,structured_raw_state,structured_display_state,event_overlay_score,event_overlay_confidence,event_count,overlay_applied,final_score,final_confidence,final_state,final_display_state,merge_engine_version
2022-06-07,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,,"TLT 60d return (-0.1762, z=-1.41) | USO 20d return (-0.1062, z=+1.42) | IEF 60d return (-0.0700, z=-1.40)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,36.6252,57.195029,0.916667,OFF,OFF,,,0,N,36.6252,57.195029,OFF,OFF,phase6_final_market_state_v1
2022-06-07,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2511, z=+1.67)","USD/KRW 20d return (-0.2478, z=-1.98) | FXI 20d return (-0.1500, z=+3.25)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,36.513403,81.139253,0.956522,OFF,OFF,,,0,N,36.513403,81.139253,OFF,OFF,phase6_final_market_state_v1
2022-06-07,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"SOXX 20d return (-0.1581, z=+1.26) | USD/KRW 20d return (-0.0991, z=-1.98) | SOXX minus SPY 20d return (-0.0982, z=+0.98)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",33.499266,69.637695,1.0,OFF,OFF,,,0,N,33.499266,69.637695,OFF,OFF,phase6_final_market_state_v1
2022-06-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.1487, z=-1.98) | HYG 20d return (-0.1392, z=+1.86) | UUP 20d return (-0.1252, z=-1.67)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,23.760744,71.487107,1.0,OFF,OFF,,,0,N,23.760744,71.487107,OFF,OFF,phase6_final_market_state_v1
2022-06-07,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"FXI 20d return (-0.3000, z=+3.25) | USD/KRW 20d return (-0.1487, z=-1.98) | EWY 20d return (-0.1284, z=+1.71)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,10.199188,81.589231,0.916667,OFF,OFF,,,0,N,10.199188,81.589231,OFF,OFF,phase6_final_market_state_v1
2022-06-08,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"USO 20d return (+0.3000, z=+2.07) | DBC 20d return (+0.1856, z=+1.86) | XLE 20d return (+0.1000, z=+2.01)",,성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,77.485491,78.773283,1.0,STRESS,STRESS,,,0,N,77.485491,78.773283,STRESS,STRESS,phase6_final_market_state_v1
2022-06-08,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"USD/KRW 20d return (+0.1445, z=-1.93) | UUP 20d return (+0.1206, z=-1.61) | SPY 20d return (+0.1062, z=+0.71)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,71.161703,57.087923,0.869565,STRESS,STRONG,,,0,N,71.161703,57.087923,STRESS,STRONG,phase6_final_market_state_v1
2022-06-08,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"USO 5d return (+0.1175, z=+1.17) | DBC 20d return (+0.0928, z=+1.86)","USD/KRW 20d return (-0.0963, z=-1.93)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",60.513007,62.508831,0.95,ACTIVE,ACTIVE,,,0,N,60.513007,62.508831,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"HYG 5d return (+0.1188, z=-1.58) | VIX level (+0.0626, z=+0.42)","TLT 5d return (-0.0367, z=-0.73)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,57.141391,51.249105,0.916667,ACTIVE,ACTIVE,,,0,N,57.141391,51.249105,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-08,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea construction basket 20d return (+0.0367, z=-0.49) | Korea financials basket 20d return (+0.0322, z=-0.32)","USD/KRW 20d return (-0.0963, z=-1.93)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",44.82929,38.310533,0.65,WATCH,PROVISIONAL,,,0,N,44.82929,38.310533,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-06-08,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"USD/KRW 20d return (-0.0963, z=-1.93) | SOXX 20d return (-0.0781, z=+0.62) | SOXX minus SPY 20d return (-0.0306, z=+0.31)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",40.364662,55.662358,1.0,OFF,OFF,,,0,N,40.364662,55.662358,OFF,OFF,phase6_final_market_state_v1
2022-06-08,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,,"TLT 60d return (-0.1538, z=-1.23) | USO 20d return (-0.1500, z=+2.07) | IEF 60d return (-0.0570, z=-1.14)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,36.983171,58.431284,0.916667,OFF,OFF,,,0,N,36.983171,58.431284,OFF,OFF,phase6_final_market_state_v1
2022-06-08,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2580, z=+1.72)","USD/KRW 20d return (-0.2409, z=-1.93) | FXI 20d return (-0.1500, z=+3.46)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,36.061255,81.17665,0.956522,OFF,OFF,,,0,N,36.061255,81.17665,OFF,OFF,phase6_final_market_state_v1
2022-06-08,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.1445, z=-1.93) | UUP 20d return (-0.1206, z=-1.61) | HYG 20d return (-0.0679, z=+0.90)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,33.800943,60.617036,1.0,OFF,OFF,,,0,N,33.800943,60.617036,OFF,OFF,phase6_final_market_state_v1
2022-06-08,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"FXI 20d return (-0.3000, z=+3.46) | USD/KRW 20d return (-0.1445, z=-1.93) | EWY 20d return (-0.1027, z=+1.37)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,13.483461,76.83486,0.916667,OFF,OFF,,,0,N,13.483461,76.83486,OFF,OFF,phase6_final_market_state_v1
2022-06-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.1608, z=-1.61) | HYG 5d return (+0.1500, z=-2.76) | VIX level (+0.1220, z=+0.81)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,74.741574,69.894201,0.916667,ACTIVE,ACTIVE,,,0,N,74.741574,69.894201,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-09,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"USO 20d return (+0.1895, z=+1.26) | DBC 20d return (+0.1363, z=+1.36) | XLE 20d return (+0.0728, z=+1.46)",,성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,68.952942,66.985117,1.0,STRESS,STRESS,,,0,N,68.952942,66.985117,STRESS,STRESS,phase6_final_market_state_v1
2022-06-09,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"USD/KRW 20d return (+0.1500, z=-2.19) | UUP 20d return (+0.0885, z=-1.18) | SPY 20d return (+0.0778, z=+0.52)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,67.221336,56.08382,0.869565,STRESS,STRONG,,,0,N,67.221336,56.08382,STRESS,STRONG,phase6_final_market_state_v1
2022-06-09,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"SPY 5d return (+0.0804, z=-1.61) | DBC 20d return (+0.0682, z=+1.36)","USD/KRW 20d return (-0.1000, z=-2.19)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",59.027522,65.778439,0.95,ACTIVE,ACTIVE,,,0,N,59.027522,65.778439,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-09,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.1525, z=-1.02)","TLT 60d return (-0.1456, z=-1.16) | USO 20d return (-0.0947, z=+1.26)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,45.875415,62.350557,0.916667,WATCH,WATCH,,,0,N,45.875415,62.350557,WATCH,WATCH,phase6_final_market_state_v1
2022-06-09,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"USD/KRW 20d return (-0.1000, z=-2.19) | SOXX 20d return (-0.0803, z=+0.64) | SOXX minus SPY 20d return (-0.0501, z=+0.50)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",41.413663,60.179179,1.0,OFF,OFF,,,0,N,41.413663,60.179179,OFF,OFF,phase6_final_market_state_v1
2022-06-09,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.0745, z=-0.43)","USD/KRW 20d return (-0.1500, z=-2.19) | UUP 20d return (-0.0885, z=-1.18)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,40.046388,62.64026,1.0,OFF,OFF,,,0,N,40.046388,62.64026,OFF,OFF,phase6_final_market_state_v1
2022-06-09,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.2857, z=+1.90)","USD/KRW 20d return (-0.2500, z=-2.19) | FXI 20d return (-0.1500, z=+2.70)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,37.158657,82.8165,0.956522,OFF,OFF,,,0,N,37.158657,82.8165,OFF,OFF,phase6_final_market_state_v1
2022-06-09,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,,"USD/KRW 20d return (-0.1000, z=-2.19) | Korea financials basket 20d return (-0.0454, z=+0.45) | KOSPI 200 20d return (-0.0403, z=+0.81)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",34.072963,39.014612,0.65,OFF,OFF,,,0,N,34.072963,39.014612,OFF,OFF,phase6_final_market_state_v1
2022-06-09,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"FXI 20d return (-0.3000, z=+2.70) | USD/KRW 20d return (-0.1500, z=-2.19) | FXI minus SPY 20d return (-0.1000, z=+2.35)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,13.705021,76.591144,0.916667,OFF,OFF,,,0,N,13.705021,76.591144,OFF,OFF,phase6_final_market_state_v1
2022-06-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"SPY 5d return (+0.2000, z=-2.11) | VIX level (+0.1678, z=+1.12) | HYG 5d return (+0.1500, z=-3.63)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,83.100005,76.990402,0.916667,STRESS,STRESS,,,0,N,83.100005,76.990402,STRESS,STRESS,phase6_final_market_state_v1
2022-06-10,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"SPY 5d return (+0.1000, z=-2.11) | VIX level (+0.0839, z=+1.12) | PPA minus SPY 20d return (+0.0681, z=+0.91)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",69.820282,55.758925,0.85,ACTIVE,ACTIVE,,,0,N,69.820282,55.758925,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-10,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"USO 20d return (+0.1417, z=+0.94) | DBC 20d return (+0.1054, z=+1.05) | XLE 20d return (+0.0569, z=+1.14)",,성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,67.320853,60.785023,1.0,STRESS,STRESS,,,0,N,67.320853,60.785023,STRESS,STRESS,phase6_final_market_state_v1
2022-06-10,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.2734, z=-1.82) | QQQ 60d return (+0.1085, z=-1.45)","TLT 60d return (-0.1678, z=-1.34)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,56.025988,74.033117,0.916667,WATCH,WATCH,,,0,N,56.025988,74.033117,WATCH,WATCH,phase6_final_market_state_v1
2022-06-10,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"Korea semis basket minus KOSPI 200 20d return (+0.0524, z=-1.05) | Korea semis basket 20d return (+0.0471, z=-0.63) | VIX level (+0.0280, z=+1.12)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",55.604028,45.435453,0.9,WATCH,WATCH,,,0,N,55.604028,45.435453,WATCH,WATCH,phase6_final_market_state_v1
2022-06-10,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.0928, z=-0.53) | TLT minus SHY 20d return (+0.0335, z=-0.45)","UUP 20d return (-0.0919, z=-1.23)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,53.097124,47.291571,0.88,WATCH,WATCH,,,0,N,53.097124,47.291571,WATCH,WATCH,phase6_final_market_state_v1
2022-06-10,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"UUP 20d return (+0.0919, z=-1.23)","TLT 20d return (-0.0398, z=-0.53) | SPY 20d return (-0.0194, z=-0.13)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,51.615116,37.720731,0.73913,WATCH,PROVISIONAL,,,0,N,51.615116,37.720731,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-06-10,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,,"EWY minus SPY 20d return (-0.0508, z=+1.02) | Korea financials basket 20d return (-0.0342, z=+0.34) | Korea construction basket 20d return (-0.0233, z=+0.31)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",38.449961,29.623025,0.55,OFF,OFF,,,0,N,38.449961,29.623025,OFF,OFF,phase6_final_market_state_v1
2022-06-10,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"FXI 20d return (-0.3000, z=+2.67) | FXI minus SPY 20d return (-0.1000, z=+2.73) | EWY 20d return (-0.0622, z=+0.83)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,21.142831,59.080977,0.791667,OFF,OFF,,,0,N,21.142831,59.080977,OFF,OFF,phase6_final_market_state_v1
2022-06-10,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,,"FXI 20d return (-0.1500, z=+2.67) | UUP 20d return (-0.0919, z=-1.23) | EWY minus SPY 20d return (-0.0761, z=+1.02)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,19.383808,36.701467,0.478261,OFF,OFF,,,0,N,19.383808,36.701467,OFF,OFF,phase6_final_market_state_v1
2022-06-12,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.28)","USD/KRW 20d return (-0.0804, z=-0.64)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,69.959181,38.979949,0.478261,ACTIVE,PROVISIONAL,,,0,N,69.959181,38.979949,ACTIVE,PROVISIONAL,phase6_final_market_state_v1
2022-06-12,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"USD/KRW 20d return (+0.0483, z=-0.64)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,66.089803,7.735795,0.130435,ACTIVE,PROVISIONAL,,,0,N,66.089803,7.735795,ACTIVE,PROVISIONAL,phase6_final_market_state_v1
2022-06-12,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.0483, z=-0.64)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,33.910197,7.41347,0.125,OFF,OFF,,,0,N,33.910197,7.41347,OFF,OFF,phase6_final_market_state_v1
2022-06-12,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,,"USD/KRW 20d return (-0.0322, z=-0.64)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",33.910197,5.930776,0.1,OFF,OFF,,,0,N,33.910197,5.930776,OFF,OFF,phase6_final_market_state_v1
2022-06-12,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.0483, z=-0.64)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,33.910197,7.116932,0.12,OFF,OFF,,,0,N,33.910197,7.116932,OFF,OFF,phase6_final_market_state_v1
2022-06-12,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,,"USD/KRW 20d return (-0.0322, z=-0.64)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",33.910197,5.930776,0.1,OFF,OFF,,,0,N,33.910197,5.930776,OFF,OFF,phase6_final_market_state_v1
2022-06-12,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"USD/KRW 20d return (-0.0322, z=-0.64)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",33.910197,5.930776,0.1,OFF,OFF,,,0,N,33.910197,5.930776,OFF,OFF,phase6_final_market_state_v1
2022-06-13,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"VIX level (+0.3000, z=+2.29) | SPY 5d return (+0.2000, z=-3.68) | HYG 5d return (+0.1500, z=-5.94)",,변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,86.455443,86.565679,0.916667,STRESS,STRESS,,,0,N,86.455443,86.565679,STRESS,STRESS,phase6_final_market_state_v1
2022-06-13,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"SOXX 20d return (+0.1690, z=-1.35) | AI leaders basket 20d return (+0.0892, z=-1.19) | Korea semis basket 20d return (+0.0747, z=-1.00)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",75.270916,70.398648,1.0,STRESS,STRESS,,,0,N,75.270916,70.398648,STRESS,STRESS,phase6_final_market_state_v1
2022-06-13,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.1667, z=-0.95) | HYG 20d return (+0.1500, z=-2.51) | QQQ 20d return (+0.1286, z=-1.29)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,70.810442,67.730999,1.0,ACTIVE,ACTIVE,,,0,N,70.810442,67.730999,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-13,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"VIX level (+0.1500, z=+2.29) | SPY 5d return (+0.1000, z=-3.68) | PPA minus SPY 20d return (+0.0784, z=+1.05)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",67.353178,62.795442,0.95,ACTIVE,ACTIVE,,,0,N,67.353178,62.795442,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-13,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"SPY 20d return (+0.1120, z=-1.49) | USO 20d return (+0.0975, z=+0.65) | TLT 20d return (+0.0952, z=-0.95)",,성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,62.497404,64.244517,1.0,ACTIVE,ACTIVE,,,0,N,62.497404,64.244517,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-13,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.62)","FXI 20d return (-0.0938, z=+1.25) | UUP 20d return (-0.0278, z=-0.37)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,57.777191,61.988353,0.956522,ACTIVE,ACTIVE,,,0,N,57.777191,61.988353,ACTIVE,ACTIVE,phase6_final_market_state_v1
